AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,TICUEST01,FACPOB
2025,01,015103,020,11,010109,4,8,05,20230151030201105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,015103,020,11,010109,4,8,06,20230151030201106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,015107,069,11,010205,7,7,01,20250151070691101,1,0,1,1,2, ,2,75, ,3, , , ,1,1,1, , , , , , , , , , ,2,216.260773560642
2025,01,015107,070,11,010205,7,7,01,20250151070701101,1,1,1,1,2, ,1,40, ,1, , , ,1,1,1, , , , , , , , , , ,2,499.91549489202
2025,01,015107,070,11,010205,7,7,02,20250151070701102,2,1,2,1,2, ,2,39, ,1, , , ,2,2,2, , , , , , , , , , ,2,429.885028042257
2025,01,015107,070,11,010205,7,7,03,20250151070701103,3,1,3,1,2, ,1,14, ,6,1, ,21,3,3,3, , , , ,572,5212,5220,4721,1,0,2,410.670918990532
2025,01,015107,070,11,010205,7,7,04,20250151070701104,3,1,3,1,2, ,1,7, , ,2,10, ,4,4,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015107,070,11,010205,7,7,05,20250151070701105,3,1,3,1,2, ,2,3, , , , , ,5,5,0, , , , , , , , , , ,2,448.304290322329
2025,01,015107,071,11,010205,7,7,01,20250151070711101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1, , , , , , , , , , ,2,499.91549489202
2025,01,015107,071,11,010205,7,7,02,20250151070711102,2,1,2,1,2, ,2,57, ,1, , , ,2,2,2, , , , , , , , , , ,2,295.283784159024
2025,01,015107,071,11,010205,7,7,03,20250151070711103,3,1,3,1,2, ,1,14, ,6,2,10, ,3,3,3, , , ,11, , , , , , ,2,410.670918990532
2025,01,015107,152,11,010205,7,7,01,20250151071521101,1,0,1,1,2, ,2,66, ,3, , , ,1,1,1, , , , , , , , , , ,2,216.260773560642
2025,01,015107,153,11,010205,7,7,01,20250151071531101,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1, , , , , , , , , , ,2,499.91549489202
2025,01,015107,153,11,010205,7,7,02,20250151071531102,2,1,2,1,2, ,2,27, ,1, , , ,2,2,2, , , , , , , , , , ,2,429.885028042257
2025,01,015107,153,11,010205,7,7,03,20250151071531103,3,1,3,1,2, ,1,11, , ,1, ,23,3,3,0, , , , ,971,9211,130,150,1,1,2,414.727774790548
2025,01,015107,153,11,010205,7,7,04,20250151071531104,3,1,3,1,2, ,1,3, , , , , ,4,4,0, , , , , , , , , , ,2,414.727774790548
2025,01,015107,154,11,010205,7,7,01,20250151071541101,1,0,1,1,2, ,2,73, ,3, , , ,1,1,1, , , , , , , , , , ,2,216.260773560642
2025,01,015107,154,11,010205,7,7,02,20250151071541102,5,0,1,1,2, ,1,15, ,6,1, ,23,2,2,2, , , , ,971,9211,130,150,1,0,2,410.670918990532
2025,01,015107,155,11,010205,7,7,01,20250151071551101,1,1,1,1,2, ,2,48, ,6, , , ,1,1,1, , , , , , , , , , ,2,295.283784159024
2025,01,015107,155,11,010205,7,7,02,20250151071551102,3,1,3,1,2, ,1,21, ,6, , , ,2,2,2, , , , , , , , , , ,2,410.670918990532
2025,01,015107,155,11,010205,7,7,03,20250151071551103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , , , , , , , ,2,384.235337744703
2025,01,015107,155,11,010205,7,7,04,20250151071551104,7,0,1,1,2, ,1,16, ,6,1, ,22,4,4,4, , , , ,971,9211,130,150,1,0,2,410.670918990532
2025,01,015107,156,11,010205,7,7,01,20250151071561101,1,0,1,1,2, ,1,69, ,5, , , ,1,1,1, , , , , , , , , , ,2,213.165918572482
2025,01,015139,181,11,010401,7,7,01,20250151391811101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , , , , , , , ,2,336.344499586771
2025,01,015139,181,11,010401,7,7,02,20250151391811102,2,1,2,1,2, ,2,36, ,1, , , ,2,2,2, , , , , , , , , , ,2,429.885028042257
2025,01,015139,181,11,010401,7,7,03,20250151391811103,3,1,3,1,2, ,1,2, , , , , ,0,3,0, , , , , , , , , , ,2,414.727774790548
2025,01,015139,182,11,010401,7,7,01,20250151391821101,1,0,1,1,2, ,1,42, ,5, , , ,1,1,1, , , , , , , , , , ,2,499.91549489202
2025,01,015139,182,11,010401,7,7,02,20250151391821102,10,1,1,2, ,1,2,24, ,5, , , ,2,2,2, , , , , , , , , , ,2,384.235337744703
2025,01,015139,182,11,010401,7,7,03,20250151391821103,10,1,3,2, ,1,1,6, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015139,183,11,010401,7,7,01,20250151391831101,1,1,1,1,2, ,2,30, ,5, , , ,1,1,1, , , , , , , , , , ,2,429.885028042257
2025,01,015139,183,11,010401,7,7,02,20250151391831102,3,1,3,1,2, ,2,4, , , , , ,2,2,0, , , , , , , , , , ,2,448.304290322329
2025,01,015139,184,11,010401,7,7,01,20250151391841101,1,0,1,1,2, ,2,67, ,3, , , ,1,1,1, , , , , , , , , , ,2,216.260773560642
2025,01,015139,386,11,010401,7,7,01,20250151393861101,1,1,1,1,2, ,1,40, ,1, , , ,1,1,1, , , , , , , , , , ,2,499.91549489202
2025,01,015139,386,11,010401,7,7,02,20250151393861102,2,1,2,1,2, ,2,36, ,1, , , ,2,2,2, , , , , , , , , , ,2,429.885028042257
2025,01,015139,386,11,010401,7,7,03,20250151393861103,3,1,3,1,2, ,1,16, ,6,1, ,40,3,3,3, , , , ,971,9211,113,127,1,1,2,410.670918990532
2025,01,015139,386,11,010401,7,7,04,20250151393861104,3,1,3,1,2, ,2,12, ,6,2,10, ,4,4,0, , , ,11, , , , , , ,2,448.304290322329
2025,01,015139,386,11,010401,7,7,05,20250151393861105,3,1,3,1,2, ,2,9, , ,2,10, ,5,5,0, , , ,11, , , , , , ,2,448.304290322329
2025,01,015139,386,11,010401,7,7,06,20250151393861106,3,1,3,1,2, ,2,6, , ,2,10, ,6,6,0, , , ,11, , , , , , ,2,448.304290322329
2025,01,015139,386,11,010401,7,7,07,20250151393861107,3,1,3,1,2, ,2,4, , , , , ,7,7,0, , , , , , , , , , ,2,448.304290322329
2025,01,015139,386,11,010401,7,7,08,20250151393861108,3,1,3,1,2, ,1,1, , , , , ,0,8,0, , , , , , , , , , ,2,414.727774790548
2025,01,015139,387,11,010401,7,7,01,20250151393871101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, , , , , , , , , , ,2,499.91549489202
2025,01,015139,387,11,010401,7,7,02,20250151393871102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2, , , , , , , , , , ,2,429.885028042257
2025,01,015139,387,11,010401,7,7,03,20250151393871103,3,1,3,1,2, ,1,7, , ,2,10, ,3,3,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015139,387,11,010401,7,7,04,20250151393871104,3,1,3,1,2, ,2,5, , ,2,10, ,4,4,0, , , ,11, , , , , , ,2,448.304290322329
2025,01,015139,388,11,010401,7,7,01,20250151393881101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1, , , , , , , , , , ,2,499.91549489202
2025,01,015139,388,11,010401,7,7,02,20250151393881102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, , , , , , , , , , ,2,429.885028042257
2025,01,015139,388,11,010401,7,7,03,20250151393881103,3,1,3,1,2, ,1,12, ,6,1, ,21,3,3,0, , , , ,971,9211,111,113,1,1,2,414.727774790548
2025,01,015139,388,11,010401,7,7,04,20250151393881104,3,1,3,1,2, ,1,8, , ,2,10, ,4,4,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015139,388,11,010401,7,7,05,20250151393881105,3,1,3,1,2, ,2,6, , ,2,10, ,5,5,0, , , ,11, , , , , , ,2,448.304290322329
2025,01,015139,388,11,010401,7,7,06,20250151393881106,3,1,3,1,2, ,1,3, , , , , ,6,6,0, , , , , , , , , , ,2,414.727774790548
2025,01,015139,388,11,010401,7,7,07,20250151393881107,3,1,3,1,2, ,2,1, , , , , ,0,7,0, , , , , , , , , , ,2,448.304290322329
2025,01,015139,389,11,010401,7,7,01,20250151393891101,1,1,1,1,2, ,1,52, ,1, , , ,1,1,1, , , , , , , , , , ,2,336.344499586771
2025,01,015139,389,11,010401,7,7,02,20250151393891102,2,1,2,1,2, ,2,42, ,1, , , ,2,2,2, , , , , , , , , , ,2,429.885028042257
2025,01,015139,389,11,010401,7,7,03,20250151393891103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3, , , , , , , , , , ,2,410.670918990532
2025,01,015139,389,11,010401,7,7,04,20250151393891104,3,1,3,1,2, ,1,12, ,6,2,10, ,4,4,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015139,389,11,010401,7,7,05,20250151393891105,3,1,3,1,2, ,1,11, , ,2,10, ,5,5,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015139,389,11,010401,7,7,06,20250151393891106,3,1,3,1,2, ,1,10, , ,2,10, ,6,6,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015139,389,11,010401,7,7,07,20250151393891107,3,1,3,1,2, ,2,8, , ,2,10, ,7,7,0, , , ,11, , , , , , ,2,448.304290322329
2025,01,015139,389,11,010401,7,7,08,20250151393891108,3,1,3,1,2, ,1,5, , ,2,10, ,8,8,0, , , ,11, , , , , , ,2,414.727774790548
2025,01,015149,029,11,010612,7,7,01,20250151490291101,1,1,1,1,2, ,1,19, ,1, , , ,1,1,1, , , , , , , , , , ,2,448.744974847888
2025,01,015149,029,11,010612,7,7,02,20250151490291102,2,1,2,1,2, ,2,20, ,1, , , ,2,2,2, , , , , , , , , , ,2,419.858502266852
2025,01,015149,029,11,010612,7,7,03,20250151490291103,3,1,3,1,2, ,1,3, , , , , ,3,3,0, , , , , , , , , , ,2,453.177949207052
2025,01,015149,030,11,010612,7,7,01,20250151490301101,1,1,1,1,2, ,1,56, ,6, , , ,1,1,1, , , , , , , , , , ,2,367.527616463076
2025,01,015149,030,11,010612,7,7,02,20250151490301102,6,1,6,1,2, ,2,79, ,5, , , ,2,2,2, , , , , , , , , , ,2,236.310707440894
2025,01,015149,030,11,010612,7,7,03,20250151490301103,11,1,11,1,2, ,1,37, ,6, , , ,3,3,3, , , , , , , , , , ,2,546.263579444156
2025,01,015149,031,11,010612,7,7,01,20250151490311101,1,1,1,1,2, ,2,56, ,5, , , ,1,1,1, , , , , , , , , , ,2,322.66008662397
2025,01,015149,031,11,010612,7,7,02,20250151490311102,3,1,3,1,2, ,2,31, ,6, , , ,2,2,2, , , , , , , , , , ,2,469.740459272096
2025,01,015149,031,11,010612,7,7,03,20250151490311103,3,1,3,1,2, ,1,17, ,6,2,10, ,3,3,3, , , ,11, , , , , , ,2,448.744974847888
2025,01,015149,110,11,010612,7,7,01,20250151491101101,1,0,1,1,2, ,1,61, ,5, , , ,1,1,1, , , , , , , , , , ,2,367.527616463076
2025,01,015149,111,11,010612,7,7,01,20250151491111101,1,1,1,1,2, ,1,43, ,2, , , ,1,1,1, , , , , , , , , , ,2,546.263579444156
2025,01,015149,111,11,010612,7,7,02,20250151491111102,2,1,2,1,2, ,2,40, ,2, , , ,2,2,2, , , , , , , , , , ,2,469.740459272096
2025,01,015149,111,11,010612,7,7,03,20250151491111103,3,1,3,1,2, ,2,14, ,6,1, ,20,3,3,3, , , , ,971,9211,130,150,1,0,2,419.858502266852
2025,01,015149,111,11,010612,7,7,04,20250151491111104,3,1,3,1,2, ,1,12, ,6,1, ,20,4,4,0, , , , ,971,9211,130,150,1,1,2,453.177949207052
2025,01,015149,111,11,010612,7,7,05,20250151491111105,3,1,3,1,2, ,1,10, , ,1, ,15,5,5,0, , , , ,971,9211,130,150,1,1,2,453.177949207052
2025,01,015149,111,11,010612,7,7,06,20250151491111106,3,1,3,1,2, ,1,7, , ,2,10, ,6,6,0, , , ,11, , , , , , ,2,453.177949207052
2025,01,015149,111,11,010612,7,7,07,20250151491111107,3,1,3,1,2, ,2,5, , ,2,10, ,7,7,0, , , ,11, , , , , , ,2,489.867405219242
2025,01,015149,111,11,010612,7,7,08,20250151491111108,3,1,3,1,2, ,1,1, , , , , ,0,8,0, , , , , , , , , , ,2,453.177949207052
2025,01,015149,113,11,010612,7,7,01,20250151491131101,1,1,1,1,2, ,1,48, ,2, , , ,1,1,1, , , , , , , , , , ,2,367.527616463076
2025,01,015149,113,11,010612,7,7,02,20250151491131102,2,1,2,1,2, ,2,43, ,2, , , ,2,2,2, , , , , , , , , , ,2,469.740459272096
2025,01,015149,113,11,010612,7,7,03,20250151491131103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3, , , , , , , , , , ,2,448.744974847888
2025,01,015149,113,11,010612,7,7,04,20250151491131104,3,1,3,1,2, ,1,14, ,6,1, ,30,4,4,4, , , , ,971,9211,113,127,1,0,2,448.744974847888
2025,01,015149,113,11,010612,7,7,05,20250151491131105,3,1,3,1,2, ,2,5, , ,2,10, ,5,5,0, , , ,11, , , , , , ,2,489.867405219242
2025,01,015149,114,11,010612,7,7,01,20250151491141101,1,1,1,1,2, ,1,53, ,1, , , ,1,1,1, , , , , , , , , , ,2,367.527616463076
2025,01,015149,114,11,010612,7,7,02,20250151491141102,2,1,2,1,2, ,2,49, ,1, , , ,2,2,2, , , , , , , , , , ,2,322.66008662397
2025,01,015149,115,11,010612,7,7,01,20250151491151101,1,1,1,1,2, ,2,49, ,1, , , ,1,1,1, , , , , , , , , , ,2,322.66008662397
2025,01,015149,115,11,010612,7,7,02,20250151491151102,2,1,2,1,2, ,1,68, ,1, , , ,2,2,2, , , , , , , , , , ,2,232.92892275735
2025,01,015160,082,11,010205,7,7,01,20210151600821101,1,1,1,1,2, ,1,47, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,336.344499575281
2025,01,015160,082,11,010205,7,7,02,20210151600821102,2,1,2,1,2, ,2,47, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,295.283784148937
2025,01,015160,082,11,010205,7,7,03,20210151600821104,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3,5,0, , , , , , , , ,2,410.670918976504
2025,01,015160,082,11,010205,7,7,04,20210151600821106,3,1,3,1,2, ,1,14, ,6,1, ,24,4,4,4,7,0, , ,971,9211,113,127,1,0,2,410.670918976504
2025,01,015160,082,11,010205,7,7,05,20210151600821107,3,1,3,1,2, ,2,13, ,6,2,10, ,5,5,0,8,0, ,11, , , , , , ,2,448.304290307014
2025,01,015160,082,11,010205,7,7,06,20210151600821108,3,1,3,1,2, ,2,9, , ,2,10, ,6,6,0,9,0, ,11, , , , , , ,2,448.304290307014
2025,01,015160,082,11,010205,7,7,07,20210151600821109,3,1,3,1,2, ,1,7, , ,2,10, ,7,7,0,10,0, ,11, , , , , , ,2,414.72777477638
2025,01,015160,082,11,010205,7,7,08,20210151600821110,3,1,3,1,2, ,2,4, , , , , ,8,8,0,11,0, , , , , , , , ,2,448.304290307014
2025,01,015160,082,11,010205,7,7,09,20230151600821103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,015160,082,11,010205,7,7,10,20230151600821104,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,015160,082,11,010205,7,7,11,20210151600821105,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,015160,083,11,010205,7,7,01,20210151600831101,1,1,1,1,2, ,1,38, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,499.915494874943
2025,01,015160,083,11,010205,7,7,02,20210151600831102,2,1,2,1,2, ,2,22, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,384.235337731578
2025,01,015160,083,11,010205,7,7,03,20210151600831103,3,1,3,1,2, ,2,7, , ,2,10, ,3,3,0,3,0, ,11, , , , , , ,2,448.304290307014
2025,01,015160,083,11,010205,7,7,04,20220151600831104,3,1,3,1,2, ,1,3, , , , , ,4,4,0,4,0, , , , , , , , ,2,414.72777477638
2025,01,015160,083,11,010205,7,7,05,20240151600831105,3,1,3,1,2, ,1,1, , , , , ,0,5,0,5,0, , , , , , , , ,2,414.72777477638
2025,01,015160,084,11,010205,7,7,01,20210151600841102,1,1,1,1,2, ,2,30, ,5, , , ,1,1,1,2,0, , , , , , , , ,2,429.885028027572
2025,01,015160,084,11,010205,7,7,02,20210151600841103,3,1,3,1,1, ,1,13, ,6,2,10, ,2,2,0,3,0, ,11, , , , , , ,2,414.72777477638
2025,01,015160,084,11,010205,7,7,03,20210151600841104,3,1,3,1,2, ,1,10, , ,2,10, ,3,3,0,4,0, ,11, , , , , , ,2,414.72777477638
2025,01,015160,084,11,010205,7,7,04,20210151600841105,3,1,3,1,2, ,2,7, , ,2,10, ,4,4,0,5,0, ,11, , , , , , ,2,448.304290307014
2025,01,015160,084,11,010205,7,7,05,20210151600841106,3,1,3,1,2, ,1,5, , ,2,10, ,5,5,0,6,0, ,11, , , , , , ,2,414.72777477638
2025,01,015160,084,11,010205,7,7,06,20230151600841106,3,1,3,1,2, ,1,3, , , , , ,6,6,0,7,0, , , , , , , , ,2,414.72777477638
2025,01,015160,084,11,010205,7,7,07,20250151600841107,3,1,3,1,2, ,1,0,1, , , , ,0,7,0, ,1, , , , , , , , ,2,414.72777477638
2025,01,015160,084,11,010205,7,7,08,20210151600841101,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,015160,195,11,010205,7,7,01,20210151601951101,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,336.344499575281
2025,01,015160,195,11,010205,7,7,02,20210151601951102,2,1,2,1,2, ,2,46, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,295.283784148937
2025,01,015160,195,11,010205,7,7,03,20210151601951104,3,1,3,1,2, ,1,22, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,410.670918976504
2025,01,015160,195,11,010205,7,7,04,20210151601951105,3,1,3,1,2, ,2,18, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,384.235337731578
2025,01,015160,195,11,010205,7,7,05,20210151601951106,3,1,3,1,2, ,2,16, ,6,2,8, ,5,5,5,5,0, ,8, , , , , , ,2,384.235337731578
2025,01,015160,195,11,010205,7,7,06,20210151601951107,3,1,3,1,2, ,2,14, ,6,1, ,18,6,6,6,6,0, , ,971,9211,130,150,1,0,2,384.235337731578
2025,01,015160,195,11,010205,7,7,07,20210151601951108,3,1,3,1,2, ,1,5, , ,2,10, ,7,7,0,7,0, ,11, , , , , , ,2,414.72777477638
2025,01,015160,195,11,010205,7,7,08,20210151601951103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2025,01,015191,010,11,021809,2,2,01,20250151910101101,1,1,1,1,2, ,2,36, ,6, , , ,1,1,1, , , , , , , , , , ,2,1242.04838570684
2025,01,015191,010,11,021809,2,2,02,20250151910101102,3,1,3,1,2, ,2,8, , ,2,9, ,2,2,0, , , ,9, , , , , , ,2,1295.26637072265
2025,01,015191,010,11,021809,2,2,03,20250151910101103,11,0,1,2, ,2,2,31, ,6, , , ,0,0,0, , , , , , , , , , ,2,1242.04838570684
2025,01,015191,025,11,021809,2,2,01,20250151910251101,1,1,1,1,2, ,1,59, ,1, , , ,1,1,1, , , , , , , , , , ,2,971.78574619272
2025,01,015191,025,11,021809,2,2,02,20250151910251102,2,1,2,1,2, ,2,52, ,1, , , ,2,2,2, , , , , , , , , , ,2,853.1507810597
2025,01,015191,040,11,021809,2,2,01,20250151910401101,1,1,1,1,2, ,2,58, ,3, , , ,1,1,1, , , , , , , , , , ,2,853.1507810597
2025,01,015191,040,11,021809,2,2,02,20250151910401102,3,1,3,1,2, ,1,29, ,6, , , ,2,2,2, , , , , , , , , , ,2,1444.38441191637
2025,01,015191,040,11,021809,2,2,03,20250151910401103,3,1,3,1,2, ,1,21, ,6, , , ,3,3,3, , , , , , , , , , ,2,1186.53388398257
2025,01,015191,051,11,021809,2,2,01,20250151910511101,1,1,1,1,2, ,1,72, ,2, , , ,1,1,1, , , , , , , , , , ,2,615.891151772424
2025,01,015191,051,11,021809,2,2,02,20250151910511102,2,1,2,1,2, ,2,68, ,2, , , ,2,2,2, , , , , , , , , , ,2,624.832983637437
2025,01,015191,081,11,021809,2,2,01,20250151910811101,1,0,1,1,2, ,2,66, ,4, , , ,1,1,1, , , , , , , , , , ,2,624.832983637437
2025,01,015191,081,11,021809,2,2,02,20250151910811102,3,1,1,1,2, ,1,41, ,2, , , ,2,2,2, , , , , , , , , , ,2,1444.38441191637
2025,01,015191,081,11,021809,2,2,03,20250151910811103,4,1,2,1,2, ,2,38, ,2, , , ,3,3,3, , , , , , , , , , ,2,1242.04838570684
2025,01,015191,081,11,021809,2,2,04,20250151910811104,5,1,3,1,2, ,1,6, , ,2,8, ,4,4,0, , , ,8, , , , , , ,2,1198.25518355981
2025,01,015191,094,11,021809,2,2,01,20250151910941101,1,1,1,1,2, ,1,77, ,2, , , ,1,1,1, , , , , , , , , , ,2,615.891151772424
2025,01,015191,094,11,021809,2,2,02,20250151910941102,2,1,2,1,2, ,2,63, ,2, , , ,2,2,2, , , , , , , , , , ,2,853.1507810597
2025,01,015191,094,11,021809,2,2,03,20250151910941103,3,1,3,1,2, ,1,20, ,6, , , ,3,3,3, , , , , , , , , , ,2,1186.53388398257
2025,01,015191,107,11,021809,2,2,01,20250151911071101,1,1,1,1,2, ,1,56, ,5, , , ,1,1,1, , , , , , , , , , ,2,971.78574619272
2025,01,015191,107,11,021809,2,2,02,20250151911071102,3,1,3,1,2, ,1,29, ,6, , , ,2,2,2, , , , , , , , , , ,2,1444.38441191637
2025,01,015191,107,11,021809,2,2,03,20250151911071103,3,1,3,1,2, ,2,22, ,6, , , ,3,3,3, , , , , , , , , , ,2,1110.15469217602
2025,01,015191,107,11,021809,2,2,04,20250151911071104,11,0,1,1,2, ,1,55, ,6, , , ,4,4,4, , , , , , , , , , ,2,971.78574619272
2025,01,015191,119,11,021809,2,2,01,20250151911191101,1,1,1,1,2, ,1,81, ,2, , , ,1,1,1, , , , , , , , , , ,2,615.891151772424
2025,01,015191,119,11,021809,2,2,02,20250151911191102,2,1,2,1,2, ,2,75, ,2, , , ,2,2,2, , , , , , , , , , ,2,624.832983637437
2025,01,015191,119,11,021809,2,2,03,20250151911191103,5,0,1,2, ,2,1,21, ,6, , , ,0,0,0, , , , , , , , , , ,2,1186.53388398257
2025,01,015191,119,11,021809,2,2,04,20250151911191104,5,0,1,2, ,2,1,16, ,6,2,9, ,0,0,0, , , ,9, , , , , , ,2,1186.53388398257
2025,01,015202,012,11,021801,2,2,01,20250152020121101,1,1,1,1,2, ,2,66, ,5, , , ,1,1,1, , , , , , , , , , ,2,698.571037714453
2025,01,015202,012,11,021801,2,2,02,20250152020121102,3,1,3,1,2, ,1,38, ,6, , , ,2,2,2, , , , , , , , , , ,2,1614.83971543423
2025,01,015202,029,11,021801,2,2,01,20250152020291101,1,1,1,1,2, ,2,76, ,2, , , ,1,1,1, , , , , , , , , , ,2,698.571037714453
2025,01,015202,029,11,021801,2,2,02,20250152020291102,2,1,2,1,2, ,1,81, ,2, , , ,2,2,2, , , , , , , , , , ,2,688.573958609175
2025,01,015202,029,11,021801,2,2,03,20250152020291103,3,2,1,2, ,2,2,46, ,2, , , ,0,0,0, , , , , , , , , , ,2,953.833171517711
2025,01,015202,029,11,021801,2,2,04,20250152020291104,5,2,3,2, ,2,2,12, ,6,2,1,18,0,0,0, , , ,1,572,5212,5220,4721,1,1,2,1448.12389295599
2025,01,015202,061,11,021801,2,2,01,20250152020611101,1,1,1,1,2, ,1,54, ,2, , , ,1,1,1, , , , , , , , , , ,2,1086.46853628309
2025,01,015202,061,11,021801,2,2,02,20250152020611102,2,1,2,1,2, ,2,51, ,2, , , ,2,2,2, , , , , , , , , , ,2,953.833171517711
2025,01,015202,061,11,021801,2,2,03,20250152020611103,3,1,3,1,2, ,2,28, ,6, , , ,3,3,3, , , , , , , , , , ,2,1388.62552460619
2025,01,015202,061,11,021801,2,2,04,20250152020611104,3,1,3,1,2, ,2,20, ,6, , , ,4,4,4, , , , , , , , , , ,2,1241.16673678509
2025,01,015202,061,11,021801,2,2,05,20250152020611105,3,1,3,1,2, ,1,12, ,6,2,8, ,5,5,0, , , ,8, , , , , , ,2,1339.66418058335
2025,01,015202,077,11,021801,2,2,01,20250152020771101,1,1,1,1,2, ,1,74, ,5, , , ,1,1,1, , , , , , , , , , ,2,688.573958609175
2025,01,015202,077,11,021801,2,2,02,20250152020771102,3,1,3,1,2, ,1,26, ,6, , , ,2,2,2, , , , , , , , , , ,2,1614.83971543423
2025,01,015202,077,11,021801,2,2,03,20250152020771103,4,2,1,2, ,2,2,27, ,5, , , ,0,0,0, , , , , , , , , , ,2,1388.62552460619
2025,01,015202,077,11,021801,2,2,04,20250152020771104,5,2,3,2, ,2,2,14, ,6,2,8, ,0,0,0, , , ,8, , , , , , ,2,1241.16673678509
2025,01,015202,077,11,021801,2,2,05,20250152020771105,5,2,3,2, ,2,2,12, ,6,2,8, ,0,0,0, , , ,8, , , , , , ,2,1448.12389295599
2025,01,015202,077,11,021801,2,2,06,20250152020771106,5,2,3,2, ,2,1,9, , ,2,8, ,0,0,0, , , ,8, , , , , , ,2,1339.66418058335
2025,01,015202,077,11,021801,2,2,07,20250152020771107,5,2,3,2, ,2,2,7, , ,2,8, ,0,0,0, , , ,8, , , , , , ,2,1448.12389295599
2025,01,015202,077,11,021801,2,2,08,20250152020771108,5,2,3,2, ,2,1,3, , , , , ,0,0,0, , , , , , , , , , ,2,1339.66418058335
2025,01,015202,094,11,021801,2,2,01,20250152020941101,1,1,1,1,2, ,1,54, ,6, , , ,1,1,1, , , , , , , , , , ,2,1086.46853628309
2025,01,015202,094,11,021801,2,2,02,20250152020941102,6,1,6,1,2, ,1,94, ,3, , , ,2,2,2, , , , , , , , , , ,2,688.573958609175
2025,01,015202,094,11,021801,2,2,03,20250152020941103,11,2,1,1,2, ,2,58, ,5, , , ,3,3,3, , , , , , , , , , ,2,953.833171517711
2025,01,015202,094,11,021801,2,2,04,20250152020941104,7,2,3,1,2, ,2,25, ,6, , , ,4,4,4, , , , , , , , , , ,2,1388.62552460619
2025,01,015202,094,11,021801,2,2,05,20250152020941105,11,3,1,2, ,2,2,58, ,2, , , ,0,0,0, , , , , , , , , , ,2,953.833171517711
2025,01,015202,094,11,021801,2,2,06,20250152020941106,7,3,2,2, ,2,1,58, ,2, , , ,0,0,0, , , , , , , , , , ,2,1086.46853628309
2025,01,015202,094,11,021801,2,2,07,20250152020941107,7,3,3,2, ,2,2,27, ,6, , , ,0,0,0, , , , , , , , , , ,2,1388.62552460619
2025,01,015202,094,11,021801,2,2,08,20250152020941108,7,3,3,2, ,2,2,24, ,6, , , ,0,0,0, , , , , , , , , , ,2,1241.16673678509
2025,01,015202,094,11,021801,2,2,09,20250152020941109,11,0,1,2, ,2,1,56, ,1, , , ,0,0,0, , , , , , , , , , ,2,1086.46853628309
2025,01,015202,094,11,021801,2,2,10,20250152020941110,11,0,1,2, ,2,1,50, ,1, , , ,0,0,0, , , , , , , , , , ,2,1086.46853628309
2025,01,015202,110,11,021801,2,2,01,20250152021101101,1,1,1,1,2, ,1,43, ,1, , , ,1,1,1, , , , , , , , , , ,2,1614.83971543423
2025,01,015202,110,11,021801,2,2,02,20250152021101102,2,1,2,1,2, ,2,51, ,1, , , ,2,2,2, , , , , , , , , , ,2,953.833171517711
